Date;Hour;Open;High;Low;Close;Volume
2023.10.20;07:15;33365.6;33374.3;33361.2;33370.7;596
2023.10.20;07:30;33371.3;33383.8;33370.7;33379.6;762
2023.10.20;07:45;33379.3;33379.3;33370.4;33372.8;745
2023.10.20;08:00;33372.3;33373.3;33360.8;33365.3;1108
2023.10.20;08:15;33365.2;33375;33360.5;33365.8;1047
2023.10.20;08:30;33365.6;33373.5;33342.2;33345.2;967
2023.10.20;08:45;33344.7;33355.2;33344.3;33346.8;935
2023.10.20;09:00;33344;33350.9;33326.8;33328;1594
2023.10.20;09:15;33326.6;33329.8;33287.8;33298.5;1416
2023.10.20;09:30;33298.4;33309.7;33289.4;33305.2;1442
2023.10.20;09:45;33305.1;33336.4;33300.7;33326.5;1445
2023.10.20;10:00;33324.5;33324.5;33275.5;33287.8;3587
2023.10.20;10:15;33287.7;33294.6;33270.1;33283.6;2981
2023.10.20;10:30;33282.6;33339.1;33272.9;33312.4;2940
2023.10.20;10:45;33311.9;33367.3;33307.8;33348.4;2458
2023.10.20;11:00;33349.6;33358.4;33315.6;33350.6;2701
2023.10.20;11:15;33351;33379.2;33336.1;33371.5;2462
2023.10.20;11:30;33371;33395;33359.6;33386.8;2067
2023.10.20;11:45;33387;33396.2;33351.9;33360.8;2255
2023.10.20;12:00;33360.9;33368.7;33346.3;33352.7;2092
2023.10.20;12:15;33352.6;33363.5;33310.7;33319.8;2147
2023.10.20;12:30;33319.7;33322.6;33300.2;33306.2;2127
2023.10.20;12:45;33306.1;33331.8;33287.5;33315.8;2594
2023.10.20;13:00;33315.7;33324.6;33296.7;33299.9;2036
2023.10.20;13:15;33301.7;33308.5;33276.5;33285.8;1767
2023.10.20;13:30;33285.6;33313.1;33283.2;33298.6;1716
2023.10.20;13:45;33298.2;33308.6;33286;33297.9;1670
2023.10.20;14:00;33298.2;33324.9;33296.8;33324.7;2214
2023.10.20;14:15;33324.6;33335.1;33303.5;33317.4;1788
2023.10.20;14:30;33317.6;33318.7;33283.1;33298.9;2012
2023.10.20;14:45;33299;33344.8;33296.4;33329.3;2097
2023.10.20;15:00;33326.8;33337;33286;33288.4;2254
2023.10.20;15:15;33288.6;33292.5;33240.3;33248.4;2884
2023.10.20;15:30;33248.6;33296.8;33247.5;33284.5;2604
2023.10.20;15:45;33284.8;33307.3;33278.5;33284.1;2517
2023.10.20;16:00;33284.3;33306.7;33283.7;33293.7;2573
2023.10.20;16:15;33293;33328.1;33290;33317.7;3174
2023.10.20;16:30;33316.1;33395;33295.1;33338.9;6458
2023.10.20;16:45;33340.6;33385.6;33296.8;33306;6027
2023.10.20;17:00;33306.1;33314.9;33195.2;33210.2;6070
2023.10.20;17:15;33208.2;33236.2;33180.6;33209.2;5650
2023.10.20;17:30;33208.8;33256.4;33188;33192.9;5692
2023.10.20;17:45;33192.1;33258;33181.9;33218.4;5488
2023.10.20;18:00;33218.2;33264;33215.2;33239;5277
2023.10.20;18:15;33238.8;33250.8;33193.9;33206.7;5119
2023.10.20;18:30;33207.7;33218.6;33173;33201.8;5187
2023.10.20;18:45;33201.9;33290;33197.3;33267.9;4905
2023.10.20;19:00;33269.7;33280.4;33194.8;33204.3;4610
2023.10.20;19:15;33204;33282.2;33189.4;33231.5;4124
2023.10.20;19:30;33234.3;33291.7;33232.9;33251.6;4002
2023.10.20;19:45;33249.7;33308.1;33248.3;33294.1;3913
2023.10.20;20:00;33294.5;33300;33210.4;33233;3962
2023.10.20;20:15;33232.7;33321.3;33219.3;33277.7;5203
2023.10.20;20:30;33281.3;33298.3;33245.7;33287.1;4367
2023.10.20;20:45;33284.7;33291.5;33217.2;33274.3;4144
2023.10.20;21:00;33274.6;33278.9;33209.5;33219.2;4342
2023.10.20;21:15;33218.9;33223.4;33165.6;33175.9;4242
2023.10.20;21:30;33174.4;33227.1;33155;33195.2;4257
2023.10.20;21:45;33195.3;33217.3;33166.8;33177.3;4134
2023.10.20;22:00;33181;33203.6;33128.6;33150.4;4279
2023.10.20;22:15;33150.7;33203;33111.6;33160;4613
2023.10.20;22:30;33160.1;33173.5;33103.7;33103.9;4544
2023.10.20;22:45;33105.3;33139.7;33085.1;33091.9;4936
2023.10.20;23:00;33090.2;33107.1;33065.9;33069.2;2078
2023.10.20;23:15;33069.1;33088.5;33055.9;33082.4;939
2023.10.20;23:30;33082.9;33083.6;33060.8;33063;539
2023.10.20;23:45;33062.9;33073.3;33061;33069;396
2023.10.23;01:00;33168.5;33181.8;33091.5;33168.4;1355
2023.10.23;01:15;33168.8;33169.8;33152;33158.3;486
2023.10.23;01:30;33158.4;33163.4;33142.2;33153.4;532
2023.10.23;01:45;33153.3;33170.1;33152.6;33170.1;323
2023.10.23;02:00;33169.7;33181.6;33166.1;33176.2;403
2023.10.23;02:15;33176.4;33179.8;33161.9;33164.8;384
2023.10.23;02:30;33164.4;33180.3;33163.4;33178.8;535
2023.10.23;02:45;33179.5;33189.7;33170.5;33187.4;726
2023.10.23;03:00;33186.1;33191.3;33176.6;33184.1;1138
2023.10.23;03:15;33184;33184.2;33151.3;33155.9;1114
2023.10.23;03:30;33156.4;33168.7;33150.7;33154.4;1021
2023.10.23;03:45;33154.3;33168.7;33152.2;33165.6;811
2023.10.23;04:00;33166.1;33169.1;33156.5;33156.7;1043
2023.10.23;04:15;33156.3;33160.5;33153.8;33155.2;911
2023.10.23;04:30;33154.6;33180.3;33154.4;33174;919
2023.10.23;04:45;33174.2;33178.5;33168.1;33169.6;768
2023.10.23;05:00;33169;33172.5;33155.2;33155.7;852
2023.10.23;05:15;33155.9;33159.3;33138.3;33139.7;1056
2023.10.23;05:30;33139.4;33143.7;33135.8;33136.8;772
2023.10.23;05:45;33136.7;33140;33134.4;33135.1;657
2023.10.23;06:00;33135.6;33163.1;33135.6;33162.1;799
2023.10.23;06:15;33162.2;33163.3;33156.3;33159.3;615
2023.10.23;06:30;33159.4;33159.9;33148.8;33157.1;829
2023.10.23;06:45;33157;33159.3;33143;33143.7;582
2023.10.23;07:00;33143.2;33154.5;33142;33152.6;657
2023.10.23;07:15;33152.7;33154.1;33149.4;33151.3;446
2023.10.23;07:30;33151.1;33153.6;33137.6;33143.5;839
2023.10.23;07:45;33143.2;33154.9;33143;33151.8;716
2023.10.23;08:00;33152.1;33172.5;33151.3;33153.2;1053
2023.10.23;08:15;33153.1;33165.8;33147.5;33162;799
2023.10.23;08:30;33162.2;33170.9;33159.4;33163.1;770
2023.10.23;08:45;33162.8;33168.8;33156.4;33156.4;765
2023.10.23;09:00;33156.5;33167.7;33152;33152.3;1223
2023.10.23;09:15;33152.2;33162.6;33145.3;33161.3;878
2023.10.23;09:30;33161.7;33171.4;33160.5;33166.7;777
2023.10.23;09:45;33166.8;33167.9;33152.1;33153.9;799
2023.10.23;10:00;33153.4;33153.6;33107.6;33115.7;2969
2023.10.23;10:15;33115.5;33129.5;33092;33092.8;2658
2023.10.23;10:30;33092.6;33097.5;33035.4;33041.5;2675
2023.10.23;10:45;33040.7;33068.8;33015;33017.3;2558
2023.10.23;11:00;33020.7;33051.5;33000.4;33040.7;3117
2023.10.23;11:15;33040.9;33065.6;33037.7;33057.3;2355
2023.10.23;11:30;33057;33071.9;33033.4;33051;2528
2023.10.23;11:45;33051.4;33069.6;33038.6;33044.2;2282
2023.10.23;12:00;33043.8;33044.5;32974.7;32979.9;2831
2023.10.23;12:15;32980.4;33009.6;32947.5;32948.6;2486
2023.10.23;12:30;32949.4;32953.8;32889.8;32909.5;3526
2023.10.23;12:45;32909.8;32910;32879.4;32887.7;2880
2023.10.23;13:00;32887.6;32924.8;32882.4;32904.7;2867
2023.10.23;13:15;32903.6;32927.6;32897.1;32908.8;2358
2023.10.23;13:30;32908.5;32932.2;32907.5;32931.3;2019
2023.10.23;13:45;32931.6;32941;32921.6;32934.3;1727
2023.10.23;14:00;32936.5;32946.4;32924.1;32938.4;1894
2023.10.23;14:15;32937.8;32950.7;32926.2;32937.4;1842
2023.10.23;14:30;32937.6;32980.8;32926.4;32979.9;2171
2023.10.23;14:45;32980.8;32982.8;32939.3;32953.7;2138
2023.10.23;15:00;32953.8;32959.3;32917.4;32929.9;2619
2023.10.23;15:15;32930.1;33007.3;32925.4;32976.1;2704
2023.10.23;15:30;32976.3;32998;32963.1;32985.8;2689
2023.10.23;15:45;32986.8;32988;32947.7;32949.9;2447
2023.10.23;16:00;32954.5;32984;32947.1;32951.1;2569
2023.10.23;16:15;32951.2;32974.9;32923.3;32974.9;2712
2023.10.23;16:30;32976.3;32992.2;32868.5;32895.9;6661
2023.10.23;16:45;32895.6;33061.9;32876.9;33060.5;6428
2023.10.23;17:00;33061.4;33077.3;33028.2;33069.7;5927
2023.10.23;17:15;33069.4;33115;33028.6;33054.6;5917
2023.10.23;17:30;33054.3;33087.7;33007;33082.1;5995
2023.10.23;17:45;33082.9;33104.7;33058.2;33086.9;5421
2023.10.23;18:00;33086.7;33112.9;33073.1;33109.1;5306
2023.10.23;18:15;33109.4;33159;33105.2;33122.8;5143
2023.10.23;18:30;33123.4;33155.6;33105.7;33106.5;4968
2023.10.23;18:45;33106.6;33133.4;33075.8;33129;4792
2023.10.23;19:00;33130.2;33138.8;33105.2;33114.2;4579
2023.10.23;19:15;33114.1;33118.6;33042.3;33112;4767
2023.10.23;19:30;33112.7;33126.8;33102.4;33108.8;4351
2023.10.23;19:45;33109;33217.1;33108;33217.1;4491
2023.10.23;20:00;33217;33219.4;33118.4;33139.9;4592
2023.10.23;20:15;33139.6;33140.9;33072.1;33092.7;4960
2023.10.23;20:30;33093.9;33137.9;33079.5;33127.4;4437
2023.10.23;20:45;33126.6;33148.9;33076;33092.7;4593
2023.10.23;21:00;33092.9;33116.9;33067.5;33082;4574
2023.10.23;21:15;33082.1;33090;33032;33067.1;4496
2023.10.23;21:30;33067.2;33129.9;33048.3;33078.1;4780
2023.10.23;21:45;33079.4;33114.3;33065.4;33088.8;4955
2023.10.23;22:00;33091.2;33105.9;33012.3;33046.1;5090
2023.10.23;22:15;33045.7;33051.9;32938.2;32943;5286
2023.10.23;22:30;32944;32954.2;32913;32939.8;5097
2023.10.23;22:45;32940;32970.8;32897.3;32915;5454
2023.10.23;23:00;32915.6;32981.1;32912.6;32966.6;2493
2023.10.23;23:15;32966.3;32970.1;32959.9;32968.9;834
2023.10.23;23:30;32969;32983.7;32967.8;32983.6;820
2023.10.23;23:45;32984;32987.2;32974.9;32975.4;701
2023.10.24;01:00;32987.8;32989.6;32971.3;32982.7;555
2023.10.24;01:15;32982.6;32987.1;32975.5;32986.7;478
2023.10.24;01:30;32986.8;32987.5;32975;32981.4;431
2023.10.24;01:45;32981.5;32988.1;32973.4;32983.2;535
2023.10.24;02:00;32982.6;32993.3;32982.3;32992.6;524
2023.10.24;02:15;32992.7;33000.5;32990.3;32993.8;517
2023.10.24;02:30;32993.9;32996.4;32984.8;32988;609
2023.10.24;02:45;32988.1;32999.9;32985.4;32997.5;675
2023.10.24;03:00;32996.5;33003.3;32983.1;32983.1;1085
2023.10.24;03:15;32983.4;32983.5;32954.7;32969.5;1453
2023.10.24;03:30;32969.6;32976.9;32956.1;32960.6;1132
2023.10.24;03:45;32960.9;32977.2;32946.8;32965.9;1087
2023.10.24;04:00;32966.6;32985;32966;32970.1;1263
2023.10.24;04:15;32970.3;32974.7;32934.2;32937;1695
2023.10.24;04:30;32936.9;32941.3;32914.6;32937;2321
2023.10.24;04:45;32937.5;32948.1;32928.2;32934.2;1650
2023.10.24;05:00;32934;32962.2;32927.5;32962.1;1541
2023.10.24;05:15;32962.4;32988.9;32958.3;32983.2;1777
2023.10.24;05:30;32983.5;32996.3;32983.5;32996;1580
2023.10.24;05:45;32996.1;32998.8;32984.4;32985.4;1081
2023.10.24;06:00;32985.2;32990.7;32977.8;32979.7;850
2023.10.24;06:15;32979.6;32990.6;32972.9;32976.9;924
2023.10.24;06:30;32976.5;32985.2;32965.7;32979.4;1155
2023.10.24;06:45;32979.3;32981.8;32973.3;32976.2;834
2023.10.24;07:00;32975.8;32982.9;32969.8;32982.7;826
2023.10.24;07:15;32982.3;32997.8;32981.5;32983.8;906
2023.10.24;07:30;32982.6;32990.8;32980.6;32988.7;716
2023.10.24;07:45;32989.5;32997.3;32988.5;32996.5;774
2023.10.24;08:00;32996.7;33004.3;32993.1;33000.9;1378
2023.10.24;08:15;33000.8;33003.2;32994.5;32996.5;1306
2023.10.24;08:30;32996.6;33003;32983.9;32988.6;1142
2023.10.24;08:45;32988.3;33003.5;32988.3;32998.7;918
2023.10.24;09:00;32998.5;33011.5;32997.1;33010.4;1457
2023.10.24;09:15;33010.2;33013;32996.6;33009.4;1156
2023.10.24;09:30;33009.2;33023;33006.2;33017.2;1149
2023.10.24;09:45;33017.3;33030.6;33014.6;33020.5;1396
2023.10.24;10:00;33021.4;33031.4;33001.4;33007.3;2872
2023.10.24;10:15;33005.1;33032.4;33002.3;33013.3;2402
2023.10.24;10:30;33010.4;33018.4;32955.3;32970.6;2901
2023.10.24;10:45;32970.7;32999.2;32956.5;32979.2;2337
2023.10.24;11:00;32985.8;32996.9;32964.4;32974.4;2332
2023.10.24;11:15;32974.3;32980.1;32941.7;32971.4;2294
2023.10.24;11:30;32969.8;32986;32932.5;32985.1;2686
2023.10.24;11:45;32985;33015.9;32976.8;33008;2239
2023.10.24;12:00;33008.3;33017.2;32992.5;33011.6;1919
2023.10.24;12:15;33011.1;33030.1;33010.7;33027;1847
2023.10.24;12:30;33027.2;33030.4;33019.6;33022.8;1754
2023.10.24;12:45;33022.3;33032.5;33018;33027.2;1557
2023.10.24;13:00;33027.1;33045.5;33027;33042.4;1821
